,campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
52,72,10,2020-05-04,2020-06-13,butterfly,DESKTOP,420.0,574.0,"['C57996', 'C57997', 'C59347', 'C59349']",41.0,1.0,6.0,0.0,13885.857177734377
6519,36237,7,2020-06-22,2020-07-13,butterfly,DESKTOP,350.0,492.0,['C50917'],23.0,1.0,1.0,0.0,5874.822799682617
197,380,11,2020-02-04,2020-02-05,butterfly,DESKTOP,486.0,278.0,"['C43634', 'C43635']",3.0,2.0,3.0,0.0,2202.3898315429688
4587,24617,11,2020-04-15,2020-05-22,butterfly,DESKTOP,486.0,278.0,['C53863'],39.0,3.0,5.0,0.0,10240.164825439451
1468,6209,12,2019-06-12,2019-06-30,banner,DESKTOP,200.0,995.0,['30174'],20.0,3.0,7.0,0.0,10250.965576171877
725,1731,12,2021-05-11,2021-05-20,tg,DESKTOP,298.0,796.0,['C146884'],11.0,2.0,4.0,0.0,7638.039733886719
3470,17816,12,2021-06-06,2021-06-06,butterfly,DESKTOP,298.0,398.0,['C153188'],2.0,7.0,7.0,0.0,1405.1162109375
5636,31025,12,2021-03-04,2021-04-02,butterfly,DESKTOP,298.0,398.0,['C130791'],31.0,4.0,5.0,0.0,10986.485900878906
4077,21690,7,2021-11-30,2021-12-07,butterfly,DESKTOP,409.0,564.0,['155610'],9.0,2.0,2.0,0.0,4973.701354980469
4797,25911,11,2021-09-06,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C174038'],37.0,1.0,1.0,0.0,12198.22296142578
7222,12263,11,2020-07-21,2020-09-27,showcase,DESKTOP,472.0,1061.0,['74847'],70.0,2.0,7.0,0.0,160000.0
5968,33007,11,2021-07-26,2021-08-06,butterfly,DESKTOP,486.0,531.0,['C166272'],13.0,1.0,5.0,0.0,8746.164184570312
5349,29227,12,2019-05-08,2019-05-11,banner,DESKTOP,200.0,995.0,['27825'],5.0,3.0,6.0,0.0,3791.2283325195312
3365,17261,12,2019-06-25,2019-06-26,banner,DESKTOP,200.0,995.0,['30642'],3.0,2.0,3.0,0.0,2166.7437744140625
6801,331,11,2020-05-05,2020-06-20,showcase,DESKTOP,472.0,1061.0,"['52951', '52955']",48.0,2.0,6.0,0.0,109714.28571428572
2090,9840,11,2020-09-01,2020-09-07,butterfly,DESKTOP,486.0,278.0,['C75206'],8.0,2.0,1.0,0.0,6358.87451171875
1776,8111,12,2021-09-20,2021-10-17,tg,DESKTOP,298.0,796.0,['C179513'],29.0,1.0,7.0,0.0,12668.790893554688
7829,33594,11,2021-08-14,2021-09-19,showcase,DESKTOP,494.0,1063.0,['170790'],38.0,6.0,7.0,0.0,86857.14285714286
6640,36986,11,2021-05-31,2021-06-21,butterfly,DESKTOP,486.0,531.0,['C150472'],23.0,1.0,1.0,0.0,7668.569763183594
203,393,11,2020-05-04,2020-06-28,butterfly,DESKTOP,486.0,278.0,"['C56498', 'C56500', 'C62512', 'C62518']",25.0,1.0,7.0,0.0,8350.575256347656
6005,33216,12,2021-01-02,2021-03-24,tg,DESKTOP,298.0,597.0,['C118206'],83.0,6.0,3.0,0.0,18757.54280090332
3197,16329,12,2021-08-05,2021-08-11,tg,DESKTOP,298.0,398.0,['C166303'],8.0,4.0,3.0,0.0,4822.7744140625
2922,14730,11,2020-01-21,2020-02-04,butterfly,DESKTOP,486.0,278.0,['C43902'],16.0,2.0,2.0,0.0,10927.00390625
1700,7627,12,2021-01-05,2021-01-12,banner,DESKTOP,200.0,995.0,['118670'],9.0,2.0,2.0,0.0,6891.298461914063
6122,33937,10,2021-09-22,2021-10-09,butterfly,DESKTOP,399.0,555.0,['C179195'],19.0,3.0,6.0,0.0,11425.437316894531
4208,22428,11,2021-06-28,2021-07-20,butterfly,DESKTOP,486.0,532.0,['C158813'],24.0,1.0,2.0,0.0,8560.62451171875
2306,11023,12,2021-03-29,2021-04-23,butterfly,DESKTOP,298.0,398.0,['C134564'],27.0,1.0,5.0,0.0,9735.681060791016
4503,24155,12,2019-05-08,2019-05-11,banner,DESKTOP,200.0,995.0,"['7681cdbdb695645d93433f419719c3ef.gif"") no-repeat scroll 50% 50% ']",5.0,3.0,6.0,0.0,3791.2283325195312
3870,20299,12,2020-02-29,2020-02-29,butterfly,DESKTOP,298.0,398.0,['C47875'],2.0,6.0,6.0,0.0,1597.296142578125
4933,26813,12,2020-05-24,2020-06-20,butterfly,DESKTOP,298.0,398.0,['C61016'],29.0,7.0,6.0,0.0,16684.53155517578
7765,31019,11,2021-09-20,2021-10-11,showcase,DESKTOP,494.0,1063.0,['173785'],23.0,1.0,1.0,0.0,52571.42857142857
834,2392,11,2019-08-26,2019-09-01,butterfly,DESKTOP,486.0,278.0,['C32607'],8.0,1.0,7.0,0.0,5748.4228515625
4437,23729,10,2019-10-26,2019-12-09,butterfly,DESKTOP,420.0,574.0,['C36363'],46.0,6.0,1.0,0.0,13578.588500976562
1816,8362,7,2021-10-11,2021-10-28,butterfly,DESKTOP,353.0,564.0,['167183'],19.0,1.0,4.0,0.0,9231.36117553711
3311,16924,11,2019-07-23,2019-08-03,butterfly,DESKTOP,486.0,288.0,['C31800'],13.0,2.0,6.0,0.0,11378.859375
7369,17625,11,2020-11-02,2020-12-01,showcase,DESKTOP,472.0,1047.0,['103296'],31.0,1.0,2.0,0.0,70857.14285714286
5153,28065,12,2020-04-08,2020-04-20,tg,DESKTOP,298.0,796.0,['C53453'],14.0,3.0,1.0,0.0,8844.853759765625
6834,443,11,2020-09-28,2020-10-24,showcase,DESKTOP,472.0,1047.0,"['93442', '93443', '93688', '95855']",28.0,1.0,6.0,0.0,64000.0
4633,24916,7,2020-06-10,2020-08-31,butterfly,DESKTOP,350.0,492.0,['C64382'],84.0,3.0,1.0,0.0,9976.305450439451
1023,3620,12,2021-05-10,2021-05-23,tg,DESKTOP,298.0,796.0,['C146018'],15.0,1.0,7.0,0.0,6076.783905029297
7337,16341,11,2021-09-29,2021-10-11,showcase,DESKTOP,494.0,1063.0,['180517'],14.0,3.0,1.0,0.0,32000.0
6654,37113,11,2021-09-10,2021-09-21,butterfly,DESKTOP,486.0,532.0,['C176285'],13.0,5.0,2.0,0.0,9555.580017089844
3123,15925,12,2020-05-05,2020-05-14,tg,DESKTOP,298.0,398.0,['C57004'],11.0,2.0,4.0,0.0,7638.039733886719
3719,19409,12,2021-05-26,2021-06-26,banner,DESKTOP,200.0,995.0,['146670'],33.0,3.0,6.0,0.0,14112.60186767578
5338,29184,7,2020-08-11,2020-08-17,butterfly,DESKTOP,350.0,492.0,['C68306'],8.0,2.0,1.0,0.0,3948.5556640625
1390,5813,11,2021-03-22,2021-03-31,butterfly,DESKTOP,486.0,273.0,['C137112'],11.0,1.0,3.0,0.0,7229.382751464844
1209,4675,11,2021-09-06,2021-09-26,butterfly,DESKTOP,486.0,531.0,['C175229'],22.0,1.0,7.0,0.0,7348.5062255859375
4299,22892,10,2019-08-27,2019-08-27,butterfly,DESKTOP,420.0,574.0,['C32656'],2.0,2.0,2.0,0.0,1636.2718505859375
803,2200,10,2020-09-28,2020-09-28,butterfly,DESKTOP,420.0,574.0,['C86826'],2.0,1.0,1.0,0.0,1435.8919677734375
6777,263,11,2019-10-28,2019-11-26,showcase,DESKTOP,472.0,1061.0,"['36358', '36359', '37553', '37555']",17.0,1.0,2.0,0.0,38857.142857142855
5418,29684,11,2019-04-23,2019-04-24,butterfly,DESKTOP,486.0,293.0,['C26771'],3.0,2.0,3.0,0.0,2202.3898315429688
1787,8163,12,2019-08-19,2019-08-25,tg,DESKTOP,299.0,796.0,['20023'],8.0,1.0,7.0,0.0,5056.19140625
5576,30601,7,2020-09-01,2020-09-06,butterfly,DESKTOP,350.0,492.0,['C76342'],7.0,2.0,7.0,0.0,3522.461181640625
6161,34205,12,2021-08-03,2021-10-02,tg,DESKTOP,298.0,796.0,['C165476'],62.0,2.0,6.0,0.0,22179.811279296875
608,1095,7,2020-11-01,2020-11-09,butterfly,DESKTOP,394.0,576.0,"['102503', '103624']",10.0,7.0,1.0,0.0,4871.903381347656
1443,6096,12,2020-06-20,2020-06-23,tg,DESKTOP,298.0,796.0,['C63816'],5.0,6.0,2.0,0.0,3615.054321289064
3036,15396,11,2020-04-07,2020-04-14,butterfly,DESKTOP,486.0,277.0,['C49623'],9.0,2.0,2.0,0.0,7363.223327636719
6169,34237,12,2020-04-28,2020-05-09,tg,DESKTOP,298.0,796.0,['C56455'],13.0,2.0,6.0,0.0,10465.353088378906
623,1149,7,2021-06-12,2021-08-10,butterfly,DESKTOP,351.0,564.0,['154708'],61.0,6.0,2.0,0.0,15855.601104736328
3092,15717,12,2019-05-09,2019-05-29,banner,DESKTOP,200.0,995.0,"['13117a5a48a37a4a2bef216c3f4c90a8.gif"") no-repeat scroll 50% 50% ']",22.0,4.0,3.0,0.0,9148.420166015623
542,969,12,2021-05-11,2021-05-23,banner,DESKTOP,200.0,995.0,"['146029', '146033']",14.0,2.0,7.0,0.0,9381.358642578123
6270,34842,11,2020-10-13,2020-10-27,butterfly,DESKTOP,486.0,274.0,['C94663'],16.0,2.0,2.0,0.0,10927.00390625
4131,22018,12,2021-06-07,2021-07-04,tg,DESKTOP,298.0,796.0,['C154624'],29.0,1.0,7.0,0.0,12668.790893554688
2275,10833,12,2021-08-22,2021-08-25,butterfly,DESKTOP,298.0,398.0,['C170428'],5.0,7.0,3.0,0.0,3397.7951049804688
600,1079,7,2020-11-10,2020-11-16,butterfly,DESKTOP,419.0,576.0,"['103282', '105492']",8.0,2.0,1.0,0.0,3948.5556640625
6514,36213,12,2021-01-05,2021-01-23,tg,DESKTOP,298.0,796.0,['C118302'],20.0,2.0,6.0,0.0,12197.161865234377
836,2407,12,2021-06-12,2021-06-27,butterfly,DESKTOP,298.0,398.0,['C156154'],17.0,6.0,7.0,0.0,9400.159545898438
3964,20912,12,2021-09-14,2021-09-26,banner,DESKTOP,200.0,995.0,['177605'],14.0,2.0,7.0,0.0,9381.358642578123
2234,10606,12,2021-05-02,2021-05-16,tg,DESKTOP,298.0,796.0,['C146301'],16.0,7.0,7.0,0.0,7610.44970703125
5222,28445,12,2019-12-25,2019-12-27,tg,DESKTOP,298.0,597.0,['C40716'],4.0,3.0,5.0,0.0,2310.888427734375
1743,7880,10,2019-05-08,2019-05-23,butterfly,DESKTOP,420.0,574.0,['C25607'],17.0,3.0,4.0,0.0,8912.584106445312
1831,8466,11,2020-12-23,2020-12-23,stoprayon,DESKTOP,250.0,1063.0,['decouvrez_nos_glaces_du_moment_s51'],2.0,3.0,3.0,0.0,1302.0772705078125
2309,11038,10,2020-04-29,2020-05-11,butterfly,DESKTOP,420.0,574.0,['C56751'],14.0,3.0,1.0,0.0,4841.1015625
1812,8341,12,2020-09-28,2020-09-30,banner,DESKTOP,200.0,995.0,['92838'],4.0,1.0,3.0,0.0,2581.33837890625
4479,23991,12,2021-07-02,2021-07-23,butterfly,DESKTOP,298.0,398.0,['C161473'],23.0,5.0,5.0,0.0,8151.263732910156
5393,29492,11,2019-11-06,2019-11-13,butterfly,DESKTOP,486.0,277.0,['C36700'],9.0,3.0,3.0,0.0,5859.347717285156
5714,31500,12,2021-01-05,2021-01-16,banner,DESKTOP,200.0,995.0,['118343'],13.0,2.0,6.0,0.0,10937.380676269531
2627,12912,10,2021-07-21,2021-07-21,butterfly,DESKTOP,381.0,555.0,['C165864'],2.0,3.0,3.0,0.0,1302.0772705078125
4302,22899,12,2020-07-13,2020-07-13,tg,DESKTOP,298.0,796.0,['C66267'],2.0,1.0,1.0,0.0,1258.400146484375
6804,337,11,2020-04-28,2020-05-18,showcase,DESKTOP,472.0,1061.0,"['56252', '56449']",22.0,2.0,1.0,0.0,50285.71428571429
5361,29295,12,2021-07-14,2021-07-24,tg,DESKTOP,298.0,597.0,['C164641'],12.0,3.0,6.0,0.0,8663.230224609375
2954,14933,12,2021-01-04,2021-02-14,tg,DESKTOP,298.0,796.0,['C118359'],43.0,1.0,7.0,0.0,9893.71630859375
2046,9630,12,2021-08-23,2021-09-19,butterfly,DESKTOP,298.0,398.0,['C171036'],29.0,1.0,7.0,0.0,11852.43133544922
5194,28257,12,2020-12-09,2020-12-19,butterfly,DESKTOP,298.0,398.0,['C114048'],12.0,3.0,6.0,0.0,8663.230224609375
2503,12347,12,2020-11-15,2020-11-29,butterfly,DESKTOP,298.0,398.0,['C106628'],16.0,7.0,7.0,0.0,8339.4345703125
4096,21806,10,2021-07-17,2021-07-21,butterfly,DESKTOP,436.0,555.0,['C158856'],6.0,6.0,3.0,0.0,4366.504760742188
3289,16840,12,2020-10-06,2020-10-17,banner,DESKTOP,200.0,995.0,['94348'],13.0,2.0,6.0,0.0,10937.380676269531
1359,5626,12,2021-05-25,2021-07-18,butterfly,DESKTOP,298.0,398.0,['C151705'],56.0,2.0,7.0,0.0,17155.385009765625
5891,32482,11,2019-06-14,2019-07-02,butterfly,DESKTOP,486.0,293.0,['C30360'],20.0,5.0,2.0,0.0,11996.9287109375
2380,11493,12,2021-02-15,2021-02-28,banner,DESKTOP,200.0,995.0,['127644'],15.0,1.0,7.0,0.0,6250.013580322266
1148,4361,12,2020-03-27,2020-04-26,tg,DESKTOP,298.0,796.0,['C51945'],32.0,5.0,7.0,0.0,13781.6591796875
515,921,12,2021-03-30,2021-04-25,butterfly,DESKTOP,298.0,398.0,"['C137972', 'C137975']",28.0,2.0,7.0,0.0,13597.299194335938
7223,12297,11,2021-01-14,2021-02-07,showcase,DESKTOP,472.0,1047.0,['119440'],26.0,4.0,7.0,0.0,59428.57142857143
1340,5504,10,2019-12-18,2020-01-30,butterfly,DESKTOP,420.0,574.0,['C40294'],45.0,3.0,4.0,0.0,7477.846298217773
3272,16755,12,2019-07-08,2019-08-09,stoprayon,DESKTOP,121.0,995.0,['31447'],34.0,1.0,5.0,0.0,8612.507751464844
1629,7158,11,2021-06-30,2021-07-12,butterfly,DESKTOP,486.0,531.0,['C160822'],14.0,3.0,1.0,0.0,4841.1015625
120,166,10,2021-01-25,2021-02-15,butterfly,DESKTOP,395.0,555.0,['C121047'],23.0,1.0,1.0,0.0,7668.569763183594
1262,5029,12,2021-05-25,2021-06-06,butterfly,DESKTOP,298.0,398.0,['C151393'],14.0,2.0,7.0,0.0,8873.01953125
7705,28969,11,2021-05-18,2021-05-30,showcase,DESKTOP,438.0,1063.0,['148800'],14.0,2.0,7.0,0.0,32000.0
2481,12227,11,2021-06-07,2021-07-12,butterfly,DESKTOP,486.0,531.0,['C154182'],37.0,1.0,1.0,0.0,12198.22296142578
4284,22801,11,2021-06-24,2021-08-08,butterfly,DESKTOP,522.0,532.0,['C158812'],47.0,4.0,7.0,0.0,9706.75360107422
7342,16667,11,2020-10-08,2020-10-08,showcase,DESKTOP,472.0,1047.0,['89780'],2.0,4.0,4.0,0.0,4571.428571428572
4645,24981,12,2021-04-19,2021-05-01,butterfly,DESKTOP,298.0,398.0,['C143243'],14.0,1.0,6.0,0.0,9141.492431640623
4725,25452,12,2021-04-19,2021-05-16,butterfly,DESKTOP,298.0,398.0,['C143034'],29.0,1.0,7.0,0.0,11852.43133544922
5948,32849,11,2021-09-08,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C175530'],35.0,3.0,1.0,0.0,11322.628173828123
1971,9269,10,2020-04-09,2020-04-22,butterfly,DESKTOP,420.0,574.0,['C53735'],15.0,4.0,3.0,0.0,4275.953979492188
7560,24318,11,2021-09-16,2021-09-16,showcase,DESKTOP,494.0,1063.0,['177321'],2.0,4.0,4.0,0.0,4571.428571428572
3345,17127,10,2019-08-01,2019-08-14,butterfly,DESKTOP,420.0,574.0,['C31929'],15.0,4.0,3.0,0.0,4275.953979492188
288,607,12,2020-01-20,2020-01-30,butterfly,DESKTOP,298.0,398.0,"['C44460', 'C44461']",12.0,1.0,4.0,0.0,7409.447021484375
2836,14225,11,2021-07-30,2021-09-28,butterfly,DESKTOP,486.0,531.0,['C167636'],62.0,5.0,2.0,0.0,14058.32308959961
1062,3870,10,2020-12-23,2020-12-30,butterfly,DESKTOP,393.0,555.0,['C92161'],9.0,3.0,3.0,0.0,5859.347717285156
7046,6660,11,2021-08-31,2021-09-22,showcase,DESKTOP,494.0,1063.0,['173739'],24.0,2.0,3.0,0.0,54857.142857142855
3269,16752,12,2021-09-07,2021-09-26,butterfly,DESKTOP,298.0,398.0,['C174781'],21.0,2.0,7.0,0.0,10197.974395751951
1884,8769,7,2021-01-28,2021-02-19,butterfly,DESKTOP,419.0,576.0,['121012'],24.0,4.0,5.0,0.0,5528.433471679688
3143,16020,12,2021-07-14,2021-07-24,tg,DESKTOP,298.0,796.0,['C164129'],12.0,3.0,6.0,0.0,8663.230224609375
7323,15881,11,2021-04-19,2021-04-29,showcase,DESKTOP,438.0,1063.0,['142608'],12.0,1.0,4.0,0.0,27428.571428571428
2337,11166,12,2021-05-18,2021-05-29,banner,DESKTOP,200.0,1195.0,['149443'],13.0,2.0,6.0,0.0,10937.380676269531
6433,35694,11,2019-07-03,2019-07-05,butterfly,DESKTOP,486.0,293.0,['C31307'],4.0,3.0,5.0,0.0,2666.41552734375
1881,8754,10,2020-10-16,2020-10-16,butterfly,DESKTOP,450.0,555.0,['C87533'],2.0,5.0,5.0,0.0,1333.207763671875
1970,9268,12,2020-06-07,2020-06-07,butterfly,DESKTOP,298.0,398.0,['C61594'],2.0,7.0,7.0,0.0,1405.1162109375
6528,36286,12,2021-05-17,2021-06-11,butterfly,DESKTOP,298.0,398.0,['C147920'],27.0,1.0,5.0,0.0,9735.681060791016
847,2468,11,2020-10-06,2020-11-09,stoprayon,DESKTOP,145.0,1063.0,['source-de-force-interieure'],36.0,2.0,1.0,0.0,15859.04150390625
5871,32369,10,2020-10-16,2020-10-24,butterfly,DESKTOP,450.0,555.0,['C96632'],10.0,5.0,6.0,0.0,7365.369873046875
6010,33243,12,2021-08-24,2021-09-06,banner,DESKTOP,200.0,995.0,['169189'],15.0,2.0,1.0,0.0,7361.356201171875
4870,26422,12,2020-10-19,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C97952'],75.0,1.0,4.0,0.0,13791.144561767578
995,3399,11,2020-09-28,2020-10-02,butterfly,DESKTOP,486.0,274.0,['C92522'],6.0,1.0,5.0,0.0,4036.691162109375
1917,8975,12,2021-06-28,2021-08-03,tg,DESKTOP,298.0,796.0,['C162190'],38.0,1.0,2.0,0.0,10078.967712402344
845,2464,12,2021-09-22,2021-09-22,tg,DESKTOP,298.0,597.0,['C173137'],2.0,3.0,3.0,0.0,1205.693603515625
7407,18817,11,2021-04-15,2021-05-27,showcase,DESKTOP,438.0,1063.0,['142122'],44.0,4.0,4.0,0.0,100571.42857142858
2688,13267,12,2021-05-11,2021-05-16,tg,DESKTOP,298.0,398.0,['C146816'],7.0,2.0,7.0,0.0,4962.560791015625
5175,28175,12,2021-07-02,2021-07-21,tg,DESKTOP,298.0,796.0,['C160250'],21.0,5.0,3.0,0.0,8561.232421875
7548,23927,11,2020-01-13,2020-02-05,showcase,DESKTOP,472.0,1061.0,['40583'],25.0,1.0,3.0,0.0,57142.857142857145
4344,23159,11,2021-03-02,2021-03-11,butterfly,DESKTOP,486.0,274.0,['C129930'],11.0,2.0,4.0,0.0,8168.14990234375
935,2962,11,2020-10-22,2020-10-22,stoprayon,DESKTOP,160.0,1063.0,['decouvrez_nos_bons_plans_beaute_s42'],2.0,4.0,4.0,0.0,1318.935546875
7674,27737,11,2021-09-04,2021-09-28,showcase,DESKTOP,494.0,1063.0,['175123'],26.0,6.0,2.0,0.0,59428.57142857143
2295,10939,11,2021-10-01,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C181708'],12.0,5.0,1.0,0.0,8541.216064453125
5468,29988,11,2020-05-17,2020-05-18,butterfly,DESKTOP,486.0,277.0,['C53900'],3.0,7.0,1.0,0.0,2365.440673828125
6666,5862,10,2021-05-05,2021-05-12,banner,DESKTOP,150.0,1200.0,['C146731'],9.0,3.0,3.0,0.0,12857.14285714286
3309,16921,12,2021-04-07,2021-04-18,tg,DESKTOP,298.0,398.0,['C140050'],13.0,3.0,7.0,0.0,8135.997314453125
5339,29191,10,2020-01-15,2020-02-09,butterfly,DESKTOP,420.0,574.0,['C42363'],27.0,3.0,7.0,0.0,8851.815032958984
4877,26476,11,2021-04-15,2021-04-28,butterfly,DESKTOP,486.0,531.0,['C142694'],15.0,4.0,3.0,0.0,4275.953979492188
7018,5740,11,2021-05-04,2021-05-09,showcase,DESKTOP,438.0,1063.0,['146267'],7.0,2.0,7.0,0.0,16000.0
196,379,11,2020-01-06,2020-01-19,butterfly,DESKTOP,486.0,278.0,"['C43202', 'C43593']",14.0,1.0,7.0,0.0,4936.090759277344
2276,10839,7,2021-06-14,2021-06-14,butterfly,DESKTOP,351.0,564.0,['155004'],2.0,1.0,1.0,0.0,833.3123168945312
3581,18532,12,2020-08-12,2020-08-29,butterfly,DESKTOP,298.0,398.0,['C80884'],19.0,3.0,6.0,0.0,10874.237854003906
2828,14184,12,2020-01-27,2020-02-05,butterfly,DESKTOP,298.0,398.0,['C44027'],11.0,1.0,3.0,0.0,6699.2725830078125
7282,14356,11,2020-08-24,2020-09-12,showcase,DESKTOP,472.0,1061.0,['83441'],21.0,1.0,6.0,0.0,48000.0
7090,8094,11,2021-09-29,2021-10-11,showcase,DESKTOP,494.0,1063.0,['180890'],14.0,3.0,1.0,0.0,32000.0
4528,24302,10,2021-05-14,2021-05-31,butterfly,DESKTOP,410.0,555.0,['C147289'],19.0,5.0,1.0,0.0,10954.82666015625
7033,6113,11,2021-05-03,2021-05-31,showcase,DESKTOP,438.0,1063.0,['146703'],30.0,1.0,1.0,0.0,68571.42857142858
2443,12009,12,2021-08-28,2021-11-06,tg,DESKTOP,298.0,398.0,['C163043'],72.0,6.0,6.0,0.0,25618.7109375
1936,9057,12,2020-07-23,2020-07-25,tg,DESKTOP,298.0,796.0,['C76280'],4.0,4.0,6.0,0.0,2887.743408203125
4716,25383,12,2021-05-11,2021-08-01,tg,DESKTOP,298.0,796.0,['C146825'],84.0,2.0,7.0,0.0,21451.31030273437
4464,23876,11,2021-04-08,2021-04-29,butterfly,DESKTOP,486.0,532.0,['C139673'],23.0,4.0,4.0,0.0,6323.571624755859
7862,35250,11,2020-08-09,2020-08-28,showcase,DESKTOP,472.0,1061.0,['70260'],21.0,7.0,5.0,0.0,48000.0
3937,20755,7,2019-10-14,2020-01-24,butterfly,DESKTOP,350.0,494.0,['C35644'],104.0,1.0,5.0,0.0,11028.772644042969
1696,7610,12,2020-05-05,2020-05-17,tg,DESKTOP,298.0,796.0,['C56950'],14.0,2.0,7.0,0.0,10047.666015625
6192,34383,12,2020-06-24,2020-07-07,butterfly,DESKTOP,298.0,398.0,['C66991'],15.0,3.0,2.0,0.0,5919.488067626953
1077,3929,10,2019-08-28,2019-09-06,butterfly,DESKTOP,420.0,574.0,['C32451'],11.0,3.0,5.0,0.0,7332.642700195312
5677,31263,12,2020-12-17,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C115691'],16.0,4.0,4.0,0.0,6878.92041015625
6873,570,11,2021-06-12,2021-07-09,showcase,DESKTOP,494.0,1063.0,"['156733', '156734']",29.0,6.0,5.0,0.0,66285.71428571429
3438,17654,12,2021-03-08,2021-03-27,banner,DESKTOP,200.0,995.0,['133863'],21.0,1.0,6.0,0.0,11363.191772460938
2815,14092,12,2020-10-19,2020-11-01,butterfly,DESKTOP,298.0,398.0,['C99392'],15.0,1.0,7.0,0.0,5705.365447998047
6949,3580,11,2021-08-31,2021-09-07,showcase,DESKTOP,494.0,1063.0,['173554'],9.0,2.0,2.0,0.0,20571.42857142857
1074,3921,7,2020-12-12,2020-12-20,butterfly,DESKTOP,419.0,576.0,['113947'],10.0,6.0,7.0,0.0,4968.296203613281
6775,258,11,2019-09-30,2019-10-12,showcase,DESKTOP,472.0,1061.0,"['34551', '34552']",14.0,1.0,6.0,0.0,32000.0
1010,3501,12,2021-05-02,2021-06-18,tg,DESKTOP,298.0,398.0,['C145434'],49.0,7.0,5.0,0.0,10460.867462158203
7568,24670,11,2021-06-01,2021-09-09,showcase,DESKTOP,494.0,1063.0,['152245'],102.0,2.0,4.0,0.0,233142.8571428572
5437,29793,12,2021-07-30,2021-09-01,butterfly,DESKTOP,298.0,398.0,['C166775'],35.0,5.0,3.0,0.0,9528.948669433594
5707,31468,12,2020-08-24,2020-09-03,butterfly,DESKTOP,298.0,398.0,['C83993'],12.0,1.0,4.0,0.0,7409.447021484375
3064,15573,11,2021-10-01,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C179570'],12.0,5.0,1.0,0.0,8541.216064453125
708,1659,11,2021-03-30,2021-04-08,butterfly,DESKTOP,486.0,532.0,['C134272'],11.0,2.0,4.0,0.0,8168.14990234375
4869,26421,12,2021-02-28,2021-03-20,tg,DESKTOP,298.0,398.0,['C129900'],22.0,7.0,6.0,0.0,13276.5380859375
5645,31086,12,2021-07-02,2021-07-21,tg,DESKTOP,298.0,796.0,['C158065'],21.0,5.0,3.0,0.0,8561.232421875
560,999,7,2019-05-23,2019-08-31,butterfly,DESKTOP,350.0,494.0,"['C25280', 'C25283']",102.0,4.0,6.0,0.0,14498.539855957031
4847,26247,12,2021-06-18,2021-11-24,butterfly,DESKTOP,298.0,398.0,['C156551'],161.0,5.0,3.0,0.0,23104.63743591309
5405,29580,12,2021-01-12,2021-02-14,butterfly,DESKTOP,298.0,398.0,['C118202'],35.0,2.0,7.0,0.0,13242.113494873049
7371,17643,11,2020-02-27,2020-03-10,showcase,DESKTOP,472.0,1061.0,['44577'],14.0,4.0,2.0,0.0,32000.0
6730,29453,10,2021-03-17,2021-03-23,banner,DESKTOP,150.0,1200.0,['C135896'],8.0,3.0,2.0,0.0,11428.57142857143
4801,25933,11,2019-05-09,2019-05-13,shop,DESKTOP,218.0,286.0,['haagen-dazs-1'],6.0,4.0,1.0,1.0,3565.37841796875
4963,26952,12,2020-04-27,2020-05-04,banner,DESKTOP,200.0,995.0,['56036'],9.0,1.0,1.0,0.0,5989.5889892578125
1742,7878,12,2021-07-03,2021-07-04,tg,DESKTOP,298.0,398.0,['C160235'],3.0,6.0,7.0,0.0,2107.67431640625
4071,21664,12,2021-07-12,2021-11-07,butterfly,DESKTOP,298.0,398.0,['C131765'],120.0,1.0,7.0,0.0,21415.13671875
6149,34119,12,2020-04-07,2020-04-07,tg,DESKTOP,298.0,398.0,['C52477'],2.0,2.0,2.0,0.0,1458.780029296875
6377,35397,12,2020-04-29,2020-04-30,banner,DESKTOP,200.0,1195.0,['52539'],3.0,3.0,4.0,0.0,1942.7572631835933
6091,33743,11,2020-11-20,2020-11-23,butterfly,DESKTOP,486.0,274.0,['C100236'],5.0,5.0,1.0,0.0,3558.8400268554688
7048,6780,11,2020-05-20,2020-06-22,showcase,DESKTOP,472.0,1061.0,['59366'],35.0,3.0,1.0,0.0,80000.0
7028,5975,11,2020-05-16,2020-05-23,showcase,DESKTOP,472.0,1061.0,['58320'],9.0,6.0,6.0,0.0,20571.42857142857
2932,14779,11,2021-06-07,2021-07-14,butterfly,DESKTOP,486.0,531.0,['C154180'],39.0,1.0,3.0,0.0,9874.061965942385
2230,10587,11,2019-09-29,2019-11-07,butterfly,DESKTOP,486.0,278.0,['C32898'],41.0,7.0,4.0,0.0,13617.92202758789
7034,6115,11,2021-05-15,2021-07-01,showcase,DESKTOP,494.0,1063.0,['146949'],49.0,6.0,4.0,0.0,112000.0
5344,29212,10,2019-05-06,2019-05-23,butterfly,DESKTOP,420.0,574.0,['C26796'],19.0,1.0,4.0,0.0,10078.505004882812
15,19,10,2019-11-18,2019-11-29,butterfly,DESKTOP,420.0,574.0,"['C37039', 'C37040', 'C38075', 'C38076']",13.0,1.0,5.0,0.0,8746.164184570312
